Row_Index,Actual_Types,LLM_Prediction,LLM_Exact_Match,LLM_Any_Match,SLM_Prediction,SLM_Exact_Match,SLM_Any_Match,FineTuned_SLM_Prediction,FineTuned_SLM_Exact_Match,FineTuned_SLM_Any_Match
355,['build'],['build'],True,True,['build'],True,True,['build'],True,True
356,['refactor'],['feat'],False,False,"['feat', 'refactor']",False,True,['feat'],False,False
357,['feat'],['feat'],True,True,"['feat', 'refactor']",False,True,['feat'],True,True
358,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
359,['test'],['test'],True,True,['test'],True,True,['test'],True,True
360,['feat'],['feat'],True,True,"['refactor', 'feat']",False,True,['feat'],True,True
361,['build'],"['build', 'test']",False,True,"['build', 'test']",False,True,['build'],True,True
362,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
363,['docs'],['docs'],True,True,"['fix', 'docs']",False,True,['docs'],True,True
364,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
365,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
366,['test'],['test'],True,True,['test'],True,True,['test'],True,True
367,['build'],['build'],True,True,['build'],True,True,['build'],True,True
368,['fix'],"['fix', 'refactor']",False,True,"['fix', 'refactor']",False,True,['fix'],True,True
369,['test'],['test'],True,True,['test'],True,True,['test'],True,True
370,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
371,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
372,['build'],['build'],True,True,['build'],True,True,['build'],True,True
373,['feat'],"['feat', 'docs']",False,True,"['feat', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,['feat'],True,True
374,['test'],['test'],True,True,['test'],True,True,['test'],True,True
375,['ci'],['ci'],True,True,['ci'],True,True,['build'],False,False
376,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
377,['test'],"['build', 'test']",False,True,['test'],True,True,['test'],True,True
378,['docs'],['docs'],True,True,"['docs', 'feat']",False,True,['docs'],True,True
379,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
380,['build'],['build'],True,True,['build'],True,True,['build'],True,True
381,['fix'],['fix'],True,True,['fix'],True,True,['build'],False,False
382,['build'],"['fix', 'build']",False,True,['build'],True,True,['build'],True,True
383,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
384,['docs'],['docs'],True,True,"['feat', 'docs']",False,True,['docs'],True,True
385,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
386,['docs'],['docs'],True,True,"['fix', 'test']",False,False,['docs'],True,True
387,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
388,['refactor'],['refactor'],True,True,"['refactor', 'docs']",False,True,['refactor'],True,True
389,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
390,['refactor'],"['refactor', 'test']",False,True,['refactor'],True,True,['refactor'],True,True
391,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
392,['test'],['test'],True,True,['test'],True,True,['test'],True,True
393,['build'],['fix'],False,False,"['fix', 'build']",False,True,['build'],True,True
394,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
395,['build'],['fix'],False,False,['build'],True,True,['build'],True,True
396,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
397,['fix'],['fix'],True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,['fix'],True,True
398,['fix'],['fix'],True,True,['refactor'],False,False,['fix'],True,True
399,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
400,['build'],['build'],True,True,"['build', 'fix']",False,True,['build'],True,True
401,['build'],['refactor'],False,False,"['refactor', 'build']",False,True,['build'],True,True
402,['refactor'],['feat'],False,False,"['feat', 'docs']",False,False,['fix'],False,False
403,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
404,['feat'],['fix'],False,False,"['feat', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,['fix'],False,False
405,['feat'],['feat'],True,True,"['feat', 'test', 'ci', 'build', 'docs']",False,True,['feat'],True,True
406,['fix'],['feat'],False,False,"['feat', 'refactor']",False,False,['fix'],True,True
407,['feat'],['feat'],True,True,"['feat', 'refactor']",False,True,['feat'],True,True
408,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
409,['ci'],['ci'],True,True,"['ci', 'test']",False,True,['ci'],True,True
410,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
411,['test'],['test'],True,True,['test'],True,True,['test'],True,True
412,['refactor'],"['feat', 'docs']",False,False,"['feat', 'refactor']",False,True,['docs'],False,False
413,['refactor'],['docs'],False,False,"['refactor', 'docs']",False,True,['docs'],False,False
414,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
415,['test'],['test'],True,True,"['fix', 'test']",False,True,['test'],True,True
416,['feat'],"['feat', 'refactor']",False,True,"['feat', 'refactor']",False,True,['feat'],True,True
417,['test'],['test'],True,True,"['feat', 'test']",False,True,"['build', 'test']",False,True
418,['feat'],"['build', 'refactor', 'feat']",False,True,"['feat', 'build', 'test']",False,True,['feat'],True,True
419,['docs'],['docs'],True,True,"['feat', 'docs']",False,True,['ci'],False,False
420,"['feat', 'refactor']","['feat', 'refactor']",True,True,"['feat', 'refactor']",True,True,"['feat', 'refactor']",True,True
421,"['ci', 'build']","['ci', 'build', 'fix']",False,True,"['ci', 'build']",True,True,"['build', 'build']",False,True
422,"['refactor', 'docs']","['feat', 'docs']",False,True,"['feat', 'refactor', 'test']",False,True,"['feat', 'docs']",False,True
423,"['feat', 'refactor']","['feat', 'fix', 'refactor']",False,True,"['feat', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'feat']",False,True
424,"['ci', 'test']","['ci', 'test']",True,True,"['ci', 'test', 'refactor']",False,True,"['ci', 'test']",True,True
425,"['test', 'ci']","['test', 'ci']",True,True,"['test', 'ci']",True,True,"['test', 'ci']",True,True
426,"['ci', 'build']","['ci', 'build']",True,True,"['ci', 'build']",True,True,['build'],False,True
427,"['feat', 'test']","['feat', 'test']",True,True,"['feat', 'test', 'refactor']",False,True,['refactor'],False,False
428,"['fix', 'docs']","['fix', 'docs']",True,True,"['fix', 'ci']",False,True,"['docs', 'build']",False,True
429,"['fix', 'ci']","['fix', 'ci']",True,True,"['fix', 'ci']",True,True,"['docs', 'ci']",False,True
430,"['build', 'test']","['build', 'test']",True,True,"['build', 'test']",True,True,"['build', 'test']",True,True
431,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
432,"['refactor', 'build']","['refactor', 'build']",True,True,"['refactor', 'build']",True,True,"['refactor', 'build']",True,True
433,"['fix', 'refactor']","['fix', 'refactor']",True,True,"['feat', 'refactor', 'fix', 'ci', 'build', 'test', 'docs']",False,True,"['refactor', 'feat']",False,True
434,"['build', 'ci']","['fix', 'ci']",False,True,"['fix', 'ci']",False,True,"['build', 'ci']",True,True
435,"['build', 'refactor']","['build', 'feat']",False,True,"['build', 'feat', 'refactor']",False,True,"['docs', 'fix']",False,False
436,"['feat', 'docs']","['feat', 'docs']",True,True,"['feat', 'ci']",False,True,"['fix', 'ci']",False,False
437,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
438,"['fix', 'feat']","['fix', 'build', 'refactor', 'feat']",False,True,"['feat', 'build', 'test', 'refactor']",False,True,"['fix', 'feat', 'refactor']",False,True
439,"['feat', 'ci']","['feat', 'ci']",True,True,"['feat', 'refactor', 'ci']",False,True,"['refactor', 'ci']",False,True
440,"['docs', 'ci']","['docs', 'ci']",True,True,"['docs', 'ci']",True,True,"['docs', 'ci']",True,True
441,"['test', 'docs']","['test', 'docs']",True,True,"['feat', 'docs']",False,True,['test'],False,True
442,"['docs', 'feat']","['docs', 'feat']",True,True,"['docs', 'feat']",True,True,['docs'],False,True
443,"['refactor', 'fix']","['refactor', 'fix']",True,True,"['refactor', 'test', 'ci', 'build', 'docs', 'feat', 'fix']",False,True,"['refactor', 'fix']",True,True
444,"['build', 'ci']","['build', 'ci']",True,True,"['build', 'ci']",True,True,"['build', 'ci']",True,True
445,"['build', 'refactor']","['fix', 'refactor']",False,True,"['build', 'refactor']",True,True,"['build', 'refactor']",True,True
446,"['fix', 'test']","['feat', 'test']",False,True,"['feat', 'test']",False,True,"['feat', 'test']",False,True
447,"['build', 'docs']","['build', 'docs']",True,True,"['fix', 'build', 'docs']",False,True,"['build', 'docs']",True,True
448,"['fix', 'ci']","['fix', 'ci']",True,True,"['fix', 'ci']",True,True,"['fix', 'ci']",True,True
449,"['fix', 'ci']","['fix', 'ci']",True,True,"['fix', 'ci']",True,True,"['docs', 'ci']",False,True
450,"['docs', 'refactor']","['docs', 'refactor']",True,True,"['docs', 'refactor']",True,True,"['docs', 'refactor']",True,True
451,"['fix', 'feat']","['fix', 'feat']",True,True,"['feat', 'refactor', 'docs']",False,True,"['fix', 'feat']",True,True
452,"['fix', 'build']","['fix', 'build']",True,True,"['fix', 'build']",True,True,"['build', 'fix']",True,True
453,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'build', 'test']",False,True,"['build', 'fix']",False,False
454,"['ci', 'feat']","['ci', 'feat']",True,True,"['ci', 'feat']",True,True,"['ci', 'feat']",True,True
455,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs', 'refactor']",False,True,"['ci', 'docs']",True,True
456,"['test', 'build']","['test', 'build']",True,True,"['test', 'ci']",False,True,"['test', 'build']",True,True
457,"['docs', 'feat']","['docs', 'feat']",True,True,"['feat', 'docs']",True,True,"['docs', 'feat']",True,True
458,"['refactor', 'build']","['refactor', 'fix', 'build']",False,True,"['refactor', 'build']",True,True,"['refactor', 'build']",True,True
459,"['feat', 'refactor']","['feat', 'refactor']",True,True,"['feat', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'refactor']",True,True
460,"['feat', 'fix']","['build', 'refactor', 'fix']",False,True,"['feat', 'refactor', 'build', 'test', 'ci', 'docs']",False,True,"['fix', 'docs']",False,True
461,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'fix']",False,True,"['build', 'docs']",True,True
462,"['test', 'refactor']","['build', 'test', 'feat', 'docs']",False,True,"['feat', 'test', 'ci', 'build', 'docs']",False,True,['test'],False,True
463,"['refactor', 'fix']","['refactor', 'fix']",True,True,['refactor'],False,True,"['refactor', 'fix']",True,True
464,"['build', 'ci']","['refactor', 'ci']",False,True,"['refactor', 'ci']",False,True,"['build', 'ci']",True,True
465,"['fix', 'feat']","['fix', 'feat']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'feat']",True,True
466,"['refactor', 'docs']","['refactor', 'docs']",True,True,"['refactor', 'docs']",True,True,"['docs', 'build']",False,True
467,"['feat', 'fix']","['build', 'refactor', 'feat']",False,True,"['feat', 'refactor', 'build', 'test', 'ci', 'docs']",False,True,"['test', 'feat', 'refactor']",False,True
468,"['refactor', 'test']","['refactor', 'test']",True,True,"['refactor', 'test']",True,True,"['refactor', 'test']",True,True
469,"['test', 'refactor']","['test', 'feat']",False,True,"['test', 'feat']",False,True,"['test', 'feat']",False,True
470,"['docs', 'build']","['docs', 'fix']",False,True,"['feat', 'refactor']",False,False,"['build', 'fix']",False,True
471,"['refactor', 'build']","['refactor', 'build']",True,True,"['refactor', 'build']",True,True,"['refactor', 'build']",True,True
472,"['docs', 'fix']","['docs', 'refactor', 'fix']",False,True,"['docs', 'refactor', 'build']",False,True,['docs'],False,True
473,"['docs', 'ci']","['docs', 'ci']",True,True,"['fix', 'feat', 'ci', 'docs']",False,True,"['docs', 'ci']",True,True
474,"['refactor', 'ci']","['refactor', 'ci']",True,True,"['refactor', 'ci']",True,True,"['refactor', 'ci']",True,True
475,"['test', 'fix']","['test', 'feat']",False,True,"['test', 'feat']",False,True,"['test', 'feat']",False,True
476,"['feat', 'refactor']","['feat', 'refactor']",True,True,"['feat', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['feat', 'fix', 'test', 'docs', 'fix']",False,True
477,"['fix', 'ci']","['fix', 'ci']",True,True,"['refactor', 'fix', 'ci']",False,True,"['build', 'ci']",False,True
478,"['build', 'ci']","['build', 'ci']",True,True,"['build', 'ci']",True,True,"['build', 'ci']",True,True
479,"['build', 'test']","['build', 'test']",True,True,"['build', 'test', 'ci']",False,True,"['build', 'test']",True,True
480,"['refactor', 'ci']","['refactor', 'ci']",True,True,"['refactor', 'ci']",True,True,"['refactor', 'ci']",True,True
481,"['fix', 'build']","['fix', 'build']",True,True,"['refactor', 'build']",False,True,"['fix', 'build']",True,True
482,"['build', 'refactor']","['build', 'refactor', 'test']",False,True,"['build', 'refactor']",True,True,"['build', 'refactor']",True,True
483,"['test', 'ci']","['build', 'test', 'ci']",False,True,"['test', 'ci', 'build', 'feat']",False,True,"['test', 'ci']",True,True
484,"['test', 'refactor']","['test', 'refactor']",True,True,"['refactor', 'test']",True,True,"['test', 'refactor']",True,True
485,"['ci', 'refactor']","['ci', 'feat']",False,True,"['ci', 'refactor', 'test', 'feat']",False,True,"['ci', 'feat']",False,True
486,"['test', 'docs']","['test', 'docs']",True,True,"['test', 'docs']",True,True,"['test', 'fix']",False,True
487,"['feat', 'fix']",['feat'],False,True,"['feat', 'refactor']",False,True,"['feat', 'fix']",True,True
488,"['build', 'docs']","['refactor', 'docs']",False,True,"['refactor', 'ci']",False,False,"['docs', 'fix']",False,True
489,"['feat', 'refactor']","['build', 'feat', 'fix', 'refactor']",False,True,"['feat', 'build', 'test', 'docs', 'refactor', 'ci']",False,True,"['build', 'feat']",False,True
490,"['ci', 'fix', 'docs']","['ci', 'fix', 'docs']",True,True,"['ci', 'docs', 'refactor', 'test', 'feat', 'build', 'fix']",False,True,"['docs', 'fix', 'docs', 'docs']",False,True
491,"['fix', 'refactor', 'feat']","['fix', 'refactor', 'build', 'feat']",False,True,"['refactor', 'test']",False,True,"['fix', 'refactor', 'feat']",True,True
492,"['build', 'feat', 'ci']","['build', 'feat', 'ci']",True,True,"['build', 'feat', 'refactor']",False,True,"['build', 'feat', 'ci']",True,True
493,"['ci', 'docs', 'feat']","['ci', 'docs', 'feat']",True,True,"['ci', 'feat', 'refactor', 'docs']",False,True,"['build', 'docs', 'feat']",False,True
494,"['ci', 'docs', 'build']","['ci', 'docs', 'fix']",False,True,"['ci', 'build', 'docs', 'fix']",False,True,"['ci', 'docs', 'build']",True,True
495,"['test', 'docs', 'fix']","['test', 'docs', 'fix']",True,True,"['test', 'ci', 'feat', 'refactor']",False,True,"['test', 'fix', 'docs']",True,True
496,"['feat', 'docs', 'refactor']","['feat', 'docs', 'refactor']",True,True,"['feat', 'docs', 'refactor']",True,True,"['fix', 'docs', 'feat']",False,True
497,"['docs', 'ci', 'test']","['docs', 'ci', 'test']",True,True,"['build', 'ci', 'docs', 'fix', 'refactor']",False,True,"['docs', 'build', 'test']",False,True
498,"['build', 'fix', 'refactor']","['build', 'refactor', 'fix']",True,True,"['build', 'refactor']",False,True,"['docs', 'fix', 'refactor']",False,True
499,"['test', 'fix', 'docs']","['test', 'fix', 'docs']",True,True,"['test', 'docs', 'refactor']",False,True,"['test', 'fix', 'docs']",True,True
500,"['build', 'refactor', 'fix']","['build', 'refactor', 'fix']",True,True,"['build', 'ci', 'docs', 'feat', 'fix', 'refactor', 'test']",False,True,"['build', 'refactor', 'fix']",True,True
501,"['test', 'docs', 'build']","['test', 'docs', 'build', 'fix']",False,True,"['test', 'refactor', 'ci']",False,True,"['test', 'docs', 'build']",True,True
502,"['feat', 'test', 'refactor']","['build', 'refactor', 'feat', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'test', 'feat', 'refactor']",False,True
503,"['docs', 'feat', 'fix']","['docs', 'feat', 'fix']",True,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['docs', 'feat', 'fix']",True,True
504,"['ci', 'docs', 'fix']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'fix']",True,True
505,"['ci', 'docs', 'fix']","['ci', 'docs', 'fix']",True,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'fix']",True,True
506,"['test', 'fix', 'build']","['test', 'refactor', 'fix', 'build']",False,True,"['test', 'refactor', 'build']",False,True,"['test', 'fix', 'build', 'ci']",False,True
507,"['docs', 'ci', 'fix']","['docs', 'ci', 'refactor', 'fix']",False,True,"['docs', 'ci', 'refactor', 'build']",False,True,"['build', 'ci', 'feat']",False,True
508,"['build', 'ci', 'test']","['fix', 'ci', 'test']",False,True,"['fix', 'ci', 'test', 'build']",False,True,"['build', 'ci', 'test']",True,True
509,"['refactor', 'feat', 'fix']",['feat'],False,True,"['feat', 'feat', 'feat']",False,True,"['refactor', 'fix', 'feat']",True,True
510,"['ci', 'test', 'fix']","['ci', 'test', 'fix']",True,True,"['ci', 'test', 'refactor']",False,True,"['build', 'test', 'fix']",False,True
511,"['feat', 'refactor', 'build']","['feat', 'refactor', 'build']",True,True,"['feat', 'refactor', 'test', 'build']",False,True,"['refactor', 'test', 'build']",False,True
512,"['fix', 'feat', 'ci']","['fix', 'feat', 'ci']",True,True,"['feat', 'refactor', 'ci', 'build']",False,True,"['fix', 'feat', 'build']",False,True
513,"['docs', 'refactor', 'test']","['docs', 'feat', 'test']",False,True,"['feat', 'docs', 'test', 'refactor']",False,True,"['docs', 'test', 'test']",False,True
514,"['test', 'ci', 'feat']","['fix', 'ci', 'feat']",False,True,"['fix', 'ci', 'refactor', 'docs', 'test', 'build']",False,True,"['test', 'build', 'fix']",False,True
515,"['feat', 'build', 'refactor']","['feat', 'fix', 'refactor', 'build']",False,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['feat', 'build', 'refactor']",True,True
516,"['feat', 'build', 'docs']","['feat', 'build', 'docs']",True,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['feat', 'build', 'fix']",False,True
517,"['build', 'refactor', 'ci']","['build', 'refactor', 'ci']",True,True,"['fix', 'refactor', 'ci']",False,True,"['build', 'refactor', 'ci']",True,True
518,"['docs', 'ci', 'build']","['docs', 'ci', 'build', 'test']",False,True,"['docs', 'build']",False,True,"['docs', 'ci', 'build']",True,True
519,"['fix', 'test', 'build']","['fix', 'test', 'build']",True,True,"['fix', 'test', 'build']",True,True,"['fix', 'test', 'build']",True,True
520,"['refactor', 'docs', 'feat']","['feat', 'docs', 'fix']",False,True,"['feat', 'docs', 'refactor', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'refactor']",False,True
521,"['docs', 'refactor', 'test']","['docs', 'test', 'refactor']",True,True,"['fix', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",True,True
522,"['fix', 'docs', 'test']","['fix', 'docs', 'test']",True,True,"['fix', 'build', 'test']",False,True,"['build', 'docs', 'test']",False,True
523,"['refactor', 'ci', 'test']","['refactor', 'ci', 'test']",True,True,"['refactor', 'ci', 'test']",True,True,"['refactor', 'ci', 'test']",True,True
524,"['ci', 'test', 'docs']","['ci', 'test', 'docs']",True,True,"['ci', 'test', 'docs']",True,True,"['build', 'test', 'docs']",False,True
525,"['feat', 'docs', 'fix']","['feat', 'docs', 'fix']",True,True,"['feat', 'build', 'refactor']",False,True,"['feat', 'docs', 'fix']",True,True
526,"['test', 'fix', 'build']","['test', 'fix', 'build']",True,True,"['test', 'build']",False,True,"['test', 'fix', 'build', 'docs']",False,True
527,"['feat', 'docs', 'refactor']","['feat', 'docs', 'refactor', 'fix']",False,True,"['feat', 'refactor', 'docs', 'build', 'ci', 'test']",False,True,"['feat', 'docs', 'refactor']",True,True
528,"['fix', 'ci', 'build']","['fix', 'ci']",False,True,"['feat', 'build', 'refactor']",False,True,"['fix', 'build', 'fix']",False,True
529,"['fix', 'refactor', 'docs']","['fix', 'feat', 'docs']",False,True,"['fix', 'feat', 'docs']",False,True,"['refactor', 'fix', 'test', 'docs']",False,True
530,"['build', 'feat', 'fix']","['build', 'feat', 'fix']",True,True,"['build', 'fix']",False,True,"['build', 'fix']",False,True
531,"['test', 'refactor', 'feat']","['test', 'refactor', 'feat']",True,True,"['test', 'refactor', 'feat']",True,True,"['test', 'refactor', 'feat']",True,True
532,"['test', 'build', 'ci']","['test', 'build', 'ci']",True,True,"['test', 'ci', 'build']",True,True,"['test', 'build', 'ci', 'ci']",False,True
533,"['test', 'fix', 'docs']","['test', 'fix', 'docs']",True,True,"['feat', 'test', 'refactor', 'docs']",False,True,"['test', 'fix', 'docs']",True,True
534,"['fix', 'build', 'test']","['fix', 'build', 'test']",True,True,"['fix', 'refactor', 'test']",False,True,"['build', 'test', 'test']",False,True
535,"['feat', 'fix', 'ci']","['feat', 'fix', 'ci']",True,True,"['feat', 'fix', 'ci']",True,True,"['feat', 'fix', 'ci']",True,True
536,"['fix', 'docs', 'build']","['feat', 'docs', 'build']",False,True,"['feat', 'build', 'docs']",False,True,"['feat', 'docs', 'build']",False,True
537,"['fix', 'ci', 'docs']","['feat', 'ci', 'docs']",False,True,"['feat', 'ci', 'docs']",False,True,"['refactor', 'ci', 'docs']",False,True
538,"['feat', 'docs', 'fix']","['feat', 'docs', 'refactor', 'fix']",False,True,"['feat', 'docs', 'build']",False,True,"['feat', 'docs', 'fix']",True,True
539,"['feat', 'fix', 'refactor']","['feat', 'refactor']",False,True,"['feat', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['feat', 'feat', 'refactor']",False,True
540,"['fix', 'docs', 'test']","['refactor', 'fix', 'docs', 'test']",False,True,"['fix', 'docs', 'build', 'test']",False,True,"['refactor', 'docs', 'test']",False,True
541,"['docs', 'ci', 'feat']","['docs', 'ci', 'feat']",True,True,"['docs', 'ci', 'refactor']",False,True,"['docs', 'test', 'feat']",False,True
542,"['build', 'ci', 'refactor']","['build', 'test', 'ci', 'refactor']",False,True,"['build', 'refactor']",False,True,"['build', 'ci', 'refactor']",True,True
543,"['feat', 'fix', 'test']","['feat', 'fix', 'test', 'refactor']",False,True,"['feat', 'test', 'ci', 'build', 'docs', 'refactor']",False,True,"['feat', 'docs', 'test']",False,True
544,"['docs', 'test', 'build']","['docs', 'test', 'build']",True,True,"['docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'build']",False,True
545,"['fix', 'ci', 'test']","['fix', 'ci', 'test']",True,True,"['feat', 'ci', 'test']",False,True,"['fix', 'ci', 'test']",True,True
546,"['docs', 'fix', 'ci']","['docs', 'ci', 'refactor']",False,True,"['docs', 'build', 'refactor']",False,True,"['docs', 'fix', 'build']",False,True
547,"['ci', 'fix', 'docs']","['ci', 'fix', 'docs']",True,True,"['ci', 'refactor', 'docs']",False,True,"['ci', 'fix', 'docs']",True,True
548,"['build', 'docs', 'refactor']","['build', 'docs', 'fix']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",False,True,"['build', 'build', 'docs']",False,True
549,"['fix', 'build', 'refactor']","['refactor', 'build']",False,True,"['fix', 'refactor', 'ci', 'build', 'docs', 'test']",False,True,"['docs', 'build', 'refactor']",False,True
550,"['test', 'docs', 'build']","['test', 'docs', 'build']",True,True,"['test', 'ci', 'build', 'refactor']",False,True,"['test', 'fix', 'build']",False,True
551,"['feat', 'fix', 'test']","['feat', 'fix', 'test']",True,True,"['feat', 'test', 'refactor', 'build']",False,True,"['feat', 'refactor', 'test']",False,True
552,"['test', 'fix', 'feat']","['test', 'fix', 'feat']",True,True,"['test', 'feat', 'build']",False,True,"['test', 'fix', 'feat']",True,True
553,"['feat', 'fix', 'docs']","['feat', 'fix', 'docs']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['refactor', 'fix', 'fix']",False,True
554,"['ci', 'docs', 'test']","['ci', 'test', 'docs']",True,True,"['ci', 'feat', 'refactor', 'test']",False,True,"['build', 'fix', 'test']",False,True
555,"['ci', 'fix', 'docs']","['ci', 'fix', 'docs']",True,True,"['ci', 'refactor', 'docs']",False,True,"['ci', 'fix', 'docs']",True,True
556,"['feat', 'fix', 'test']","['feat', 'fix', 'test']",True,True,"['feat', 'test', 'ci', 'build']",False,True,"['feat', 'docs', 'fix', 'test']",False,True
557,"['docs', 'ci', 'feat']","['docs', 'ci', 'feat']",True,True,"['feat', 'ci', 'refactor', 'docs', 'test', 'build']",False,True,"['docs', 'build', 'fix']",False,True
558,"['ci', 'docs', 'build']","['ci', 'docs', 'fix']",False,True,"['ci', 'docs', 'feat', 'refactor']",False,True,"['ci', 'docs', 'fix']",False,True
559,"['ci', 'feat', 'build']","['ci', 'fix', 'build']",False,True,"['ci', 'refactor', 'build']",False,True,"['build', 'fix', 'ci']",False,True
560,"['test', 'build', 'fix', 'feat']","['test', 'build', 'fix', 'feat']",True,True,"['test', 'build', 'feat', 'fix']",True,True,"['test', 'build', 'fix', 'feat']",True,True
561,"['ci', 'build', 'test', 'docs']","['ci', 'build', 'test', 'docs']",True,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True,"['ci', 'build', 'test', 'docs']",True,True
562,"['refactor', 'feat', 'docs', 'test']","['refactor', 'feat', 'docs', 'test']",True,True,"['refactor', 'docs', 'test', 'build']",False,True,"['refactor', 'fix', 'docs', 'test']",False,True
563,"['fix', 'test', 'build', 'refactor']","['refactor', 'test', 'build', 'feat']",False,True,"['fix', 'build', 'refactor', 'test']",True,True,"['fix', 'test', 'build', 'feat']",False,True
564,"['docs', 'build', 'ci', 'feat']","['docs', 'build', 'ci', 'feat']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True,"['docs', 'build', 'refactor', 'feat']",False,True
565,"['test', 'fix', 'refactor', 'ci']","['test', 'refactor', 'feat', 'ci']",False,True,"['feat', 'fix', 'test', 'ci', 'docs']",False,True,"['test', 'fix', 'feat', 'ci']",False,True
566,"['ci', 'fix', 'feat', 'refactor']","['ci', 'fix', 'feat', 'refactor']",True,True,"['ci', 'feat', 'refactor', 'build']",False,True,['ci'],False,True
567,"['docs', 'ci', 'test', 'refactor']","['docs', 'ci', 'test', 'refactor']",True,True,"['docs', 'ci', 'test', 'refactor']",True,True,"['docs', 'ci', 'test', 'refactor']",True,True
568,"['fix', 'feat', 'build', 'docs']","['fix', 'feat', 'docs', 'build']",True,True,"['fix', 'feat', 'build', 'ci', 'docs', 'test', 'refactor']",False,True,"['fix', 'feat', 'build', 'docs']",True,True
569,"['docs', 'feat', 'test', 'fix']","['docs', 'feat', 'test', 'fix']",True,True,"['fix', 'feat', 'test', 'ci', 'build', 'docs', 'refactor']",False,True,"['docs', 'fix', 'test', 'feat']",True,True
570,"['build', 'refactor', 'test', 'ci']","['build', 'refactor', 'test', 'ci']",True,True,"['build', 'refactor', 'test']",False,True,"['build', 'docs', 'refactor', 'test', 'ci']",False,True
571,"['feat', 'fix', 'test', 'refactor']","['feat', 'fix', 'test', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['fix', 'test', 'refactor']",False,True
572,"['refactor', 'docs', 'test', 'ci']","['feat', 'docs', 'test', 'ci']",False,True,"['feat', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'docs', 'test', 'ci']",False,True
573,"['docs', 'refactor', 'test', 'fix']","['docs', 'refactor', 'test', 'fix']",True,True,"['docs', 'refactor', 'build']",False,True,"['docs', 'refactor', 'fix', 'fix']",False,True
574,"['test', 'docs', 'build', 'ci']","['test', 'docs', 'build', 'ci']",True,True,"['test', 'docs', 'build', 'ci', 'feat']",False,True,"['test', 'docs', 'build']",False,True
