Row_Index,Actual_Types,LLM_Prediction,LLM_Exact_Match,LLM_Any_Match,SLM_Prediction,SLM_Exact_Match,SLM_Any_Match,FineTuned_SLM_Prediction,FineTuned_SLM_Exact_Match,FineTuned_SLM_Any_Match
345,"['build', 'docs', 'feat', 'fix', 'refactor']","['build', 'docs', 'feat', 'fix', 'refactor']",True,True,"['build', 'docs', 'feat', 'fix', 'refactor']",True,True,"['build', 'docs', 'feat', 'fix', 'refactor']",True,True
346,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
347,"['ci', 'docs', 'feat', 'fix', 'test']","['ci', 'docs', 'fix', 'refactor', 'test']",False,True,"['ci', 'docs', 'fix', 'feat', 'refactor', 'test']",False,True,"['ci', 'docs', 'feat', 'fix', 'refactor', 'test']",False,True
348,['test'],"['fix', 'test']",False,True,"['test', 'fix']",False,True,['fix'],False,False
349,['refactor'],"['feat', 'test']",False,False,"['feat', 'test']",False,False,['refactor'],True,True
350,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
351,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
352,['build'],['build'],True,True,['build'],True,True,['build'],True,True
353,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
354,['fix'],"['fix', 'test']",False,True,"['fix', 'test']",False,True,['fix'],True,True
355,['ci'],"['ci', 'fix']",False,True,"['ci', 'build']",False,True,['ci'],True,True
356,['build'],['build'],True,True,['build'],True,True,['build'],True,True
357,['refactor'],"['fix', 'refactor', 'build']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,['feat'],False,False
358,['feat'],"['feat', 'test']",False,True,"['feat', 'test']",False,True,['feat'],True,True
359,['test'],['test'],True,True,['test'],True,True,['test'],True,True
360,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
361,['fix'],"['refactor', 'docs']",False,False,['fix'],True,True,['fix'],True,True
362,['fix'],"['refactor', 'build']",False,False,['build'],False,False,['build'],False,False
363,['feat'],"['feat', 'refactor']",False,True,['feat'],True,True,['feat'],True,True
364,['build'],['build'],True,True,['build'],True,True,['build'],True,True
365,['ci'],['refactor'],False,False,"['ci', 'build', 'refactor']",False,True,['build'],False,False
366,['refactor'],['fix'],False,False,['fix'],False,False,['refactor'],True,True
367,['test'],['test'],True,True,['test'],True,True,['test'],True,True
368,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
369,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
370,['feat'],"['feat', 'docs', 'test']",False,True,"['feat', 'docs', 'test']",False,True,['feat'],True,True
371,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
372,['build'],['build'],True,True,['build'],True,True,['build'],True,True
373,['ci'],['build'],False,False,['build'],False,False,['build'],False,False
374,['test'],['test'],True,True,['test'],True,True,['test'],True,True
375,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
376,['fix'],"['fix', 'test']",False,True,"['fix', 'test']",False,True,['fix'],True,True
377,['test'],"['test', 'refactor']",False,True,['test'],True,True,['test'],True,True
378,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
379,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
380,['build'],['build'],True,True,['build'],True,True,['build'],True,True
381,['feat'],"['docs', 'feat']",False,True,['feat'],True,True,['feat'],True,True
382,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
383,['refactor'],"['refactor', 'test']",False,True,"['refactor', 'test']",False,True,['refactor'],True,True
384,['docs'],['ci'],False,False,['ci'],False,False,['docs'],True,True
385,['test'],['fix'],False,False,"['fix', 'test']",False,True,['build'],False,False
386,['build'],['build'],True,True,['build'],True,True,['build'],True,True
387,['fix'],['refactor'],False,False,['refactor'],False,False,['fix'],True,True
388,['feat'],"['test', 'feat']",False,True,"['feat', 'test']",False,True,['feat'],True,True
389,['ci'],"['ci', 'build']",False,True,"['ci', 'build']",False,True,['ci'],True,True
390,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
391,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
392,['refactor'],['test'],False,False,['test'],False,False,['refactor'],True,True
393,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
394,['fix'],['refactor'],False,False,['refactor'],False,False,['refactor'],False,False
395,['test'],"['build', 'test']",False,True,"['build', 'test']",False,True,['test'],True,True
396,['build'],['build'],True,True,['build'],True,True,['build'],True,True
397,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
398,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
399,['build'],['ci'],False,False,['ci'],False,False,['ci'],False,False
400,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
401,['test'],['test'],True,True,['test'],True,True,['test'],True,True
402,['ci'],"['ci', 'feat']",False,True,"['ci', 'build']",False,True,['build'],False,False
403,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
404,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
405,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
406,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
407,['test'],['test'],True,True,['test'],True,True,['test'],True,True
408,['ci'],"['ci', 'feat']",False,True,['ci'],True,True,['ci'],True,True
409,['feat'],"['feat', 'refactor', 'docs']",False,True,['feat'],True,True,['feat'],True,True
410,['build'],['build'],True,True,"['build', 'refactor']",False,True,['build'],True,True
411,['feat'],"['feat', 'refactor']",False,True,['feat'],True,True,['feat'],True,True
412,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
413,['fix'],"['fix', 'test']",False,True,"['fix', 'test']",False,True,['fix'],True,True
414,['refactor'],['refactor'],True,True,['build'],False,False,['refactor'],True,True
415,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
416,['build'],"['docs', 'build']",False,True,"['docs', 'build']",False,True,['docs'],False,False
417,['test'],['test'],True,True,['test'],True,True,['test'],True,True
418,"['docs', 'refactor']","['docs', 'feat', 'test']",False,True,"['docs', 'fix', 'test']",False,True,"['docs', 'refactor']",True,True
419,"['build', 'test']","['docs', 'build', 'test']",False,True,"['docs', 'build', 'test']",False,True,"['docs', 'test']",False,True
420,"['feat', 'fix']","['feat', 'test', 'docs', 'fix']",False,True,"['feat', 'fix', 'test', 'docs']",False,True,"['feat', 'fix']",True,True
421,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
422,"['ci', 'feat']","['ci', 'feat']",True,True,"['feat', 'ci']",True,True,"['ci', 'feat']",True,True
423,"['build', 'refactor']","['build', 'test']",False,True,"['build', 'test']",False,True,"['build', 'refactor']",True,True
424,"['fix', 'test']","['fix', 'test']",True,True,"['fix', 'test']",True,True,"['fix', 'test']",True,True
425,"['feat', 'refactor']","['test', 'feat', 'refactor']",False,True,"['feat', 'refactor', 'test']",False,True,"['feat', 'refactor']",True,True
426,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'docs']",True,True,"['build', 'docs']",True,True
427,"['ci', 'fix']","['ci', 'fix']",True,True,"['ci', 'fix']",True,True,"['ci', 'fix']",True,True
428,"['fix', 'test']","['fix', 'test']",True,True,"['fix', 'test']",True,True,"['fix', 'test']",True,True
429,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'docs']",True,True,"['build', 'docs']",True,True
430,"['feat', 'refactor']","['feat', 'refactor']",True,True,['feat'],False,True,"['feat', 'refactor']",True,True
431,"['ci', 'test']","['build', 'test']",False,True,"['build', 'test']",False,True,"['ci', 'test']",True,True
432,"['ci', 'refactor']","['ci', 'fix', 'refactor']",False,True,"['ci', 'build', 'refactor']",False,True,"['ci', 'docs', 'refactor']",False,True
433,"['docs', 'feat']","['refactor', 'test', 'docs', 'feat']",False,True,"['refactor', 'test', 'docs', 'feat']",False,True,"['refactor', 'test']",False,False
434,"['build', 'test']","['build', 'test']",True,True,"['build', 'test']",True,True,"['build', 'test']",True,True
435,"['ci', 'fix']","['build', 'fix', 'test']",False,True,"['ci', 'fix', 'test']",False,True,"['build', 'fix']",False,True
436,"['feat', 'test']","['fix', 'feat', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'test']",False,True
437,"['docs', 'refactor']","['docs', 'fix']",False,True,"['docs', 'fix']",False,True,"['docs', 'refactor']",True,True
438,"['build', 'fix']","['build', 'fix']",True,True,"['build', 'fix']",True,True,"['build', 'fix']",True,True
439,"['refactor', 'test']","['refactor', 'test']",True,True,"['refactor', 'test']",True,True,['refactor'],False,True
440,"['ci', 'feat']","['build', 'feat', 'fix']",False,True,"['feat', 'build']",False,True,"['build', 'feat']",False,True
441,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'docs']",True,True,"['build', 'refactor']",False,True
442,"['ci', 'fix']","['build', 'refactor']",False,False,"['ci', 'refactor', 'docs']",False,True,"['build', 'refactor']",False,False
443,"['build', 'docs']","['build', 'docs']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs']",True,True
444,"['feat', 'test']","['feat', 'test', 'refactor']",False,True,"['feat', 'test', 'ci']",False,True,"['feat', 'fix']",False,True
445,"['fix', 'refactor']","['fix', 'refactor', 'test']",False,True,"['fix', 'refactor', 'test']",False,True,"['fix', 'refactor']",True,True
446,"['feat', 'refactor']","['feat', 'refactor', 'test', 'docs']",False,True,"['feat', 'refactor', 'test', 'docs']",False,True,"['feat', 'refactor']",True,True
447,"['build', 'fix']","['build', 'refactor']",False,True,"['build', 'refactor']",False,True,"['build', 'refactor']",False,True
448,"['ci', 'test']","['ci', 'fix']",False,True,"['ci', 'build', 'fix']",False,True,"['ci', 'fix']",False,True
449,"['docs', 'test']","['docs', 'test']",True,True,"['docs', 'test']",True,True,"['docs', 'test']",True,True
450,"['fix', 'refactor']","['fix', 'refactor', 'test', 'feat']",False,True,"['fix', 'test', 'docs']",False,True,"['fix', 'refactor']",True,True
451,"['docs', 'feat']","['docs', 'feat']",True,True,"['docs', 'feat']",True,True,"['docs', 'feat']",True,True
452,"['docs', 'test']","['docs', 'fix']",False,True,"['docs', 'test']",True,True,"['docs', 'fix']",False,True
453,"['build', 'refactor']","['build', 'feat', 'test']",False,True,"['build', 'feat', 'test']",False,True,"['build', 'refactor']",True,True
454,"['feat', 'fix']","['feat', 'fix']",True,True,['feat'],False,True,"['feat', 'fix']",True,True
455,"['ci', 'test']","['ci', 'test']",True,True,"['ci', 'test']",True,True,"['ci', 'test']",True,True
456,"['build', 'fix']","['build', 'fix']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'fix']",True,True
457,"['feat', 'refactor']","['feat', 'refactor']",True,True,"['feat', 'refactor']",True,True,"['feat', 'refactor']",True,True
458,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
459,"['docs', 'feat']","['docs', 'feat']",True,True,"['docs', 'feat']",True,True,"['docs', 'feat']",True,True
460,"['build', 'fix']",['fix'],False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,['fix'],False,True
461,"['ci', 'test']","['ci', 'build', 'test', 'feat']",False,True,"['ci', 'build', 'test']",False,True,"['build', 'test']",False,True
462,"['fix', 'refactor']","['fix', 'refactor']",True,True,"['fix', 'refactor']",True,True,"['fix', 'refactor']",True,True
463,"['ci', 'test']","['test', 'refactor']",False,True,"['ci', 'test', 'refactor']",False,True,"['build', 'refactor', 'test']",False,True
464,"['docs', 'refactor']","['docs', 'test', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'refactor']",False,True
465,"['build', 'feat']","['ci', 'feat', 'refactor']",False,True,"['feat', 'ci']",False,True,"['ci', 'feat']",False,True
466,"['build', 'feat']","['build', 'feat']",True,True,"['feat', 'build']",True,True,['feat'],False,True
467,"['refactor', 'test']","['feat', 'test', 'build']",False,True,"['refactor', 'test', 'build']",False,True,"['refactor', 'test']",True,True
468,"['ci', 'fix']","['ci', 'refactor', 'fix']",False,True,"['ci', 'build', 'refactor', 'fix']",False,True,"['build', 'refactor']",False,False
469,"['docs', 'test']","['docs', 'test']",True,True,"['feat', 'docs', 'test']",False,True,"['feat', 'test']",False,True
470,"['ci', 'refactor']",['refactor'],False,True,"['ci', 'refactor']",True,True,"['build', 'docs', 'refactor']",False,True
471,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'docs']",True,True,"['build', 'docs']",True,True
472,"['feat', 'fix']","['ci', 'build', 'fix']",False,True,"['ci', 'feat', 'fix']",False,True,"['ci', 'fix']",False,True
473,"['docs', 'fix']","['docs', 'fix', 'build']",False,True,"['docs', 'refactor', 'build']",False,True,"['docs', 'refactor']",False,True
474,"['feat', 'test']","['feat', 'fix', 'refactor', 'test', 'docs']",False,True,"['feat', 'test', 'build']",False,True,['feat'],False,True
475,"['build', 'ci']","['build', 'ci']",True,True,"['build', 'ci']",True,True,"['build', 'ci']",True,True
476,"['docs', 'refactor']","['refactor', 'docs', 'test']",False,True,"['refactor', 'test', 'docs']",False,True,"['feat', 'fix']",False,False
477,"['ci', 'fix']","['ci', 'build', 'refactor', 'fix']",False,True,"['ci', 'build', 'fix']",False,True,"['ci', 'fix']",True,True
478,"['build', 'test']","['build', 'test']",True,True,"['build', 'test']",True,True,"['build', 'test']",True,True
479,"['feat', 'refactor']","['feat', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'refactor']",True,True
480,"['build', 'feat']","['build', 'refactor', 'feat', 'fix']",False,True,"['feat', 'refactor', 'build']",False,True,"['build', 'feat', 'refactor']",False,True
481,"['refactor', 'test']","['refactor', 'test']",True,True,"['refactor', 'test']",True,True,['refactor'],False,True
482,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
483,"['docs', 'fix']","['docs', 'refactor', 'fix']",False,True,"['docs', 'fix']",True,True,"['docs', 'fix']",True,True
484,"['fix', 'test']","['fix', 'test', 'build']",False,True,"['fix', 'test']",True,True,"['fix', 'test']",True,True
485,"['build', 'ci']","['docs', 'build', 'ci', 'refactor']",False,True,"['docs', 'build', 'ci', 'refactor']",False,True,"['build', 'refactor']",False,True
486,"['feat', 'refactor']","['feat', 'refactor', 'test']",False,True,"['feat', 'refactor', 'test']",False,True,"['feat', 'refactor']",True,True
487,"['build', 'feat', 'refactor']","['build', 'feat', 'refactor']",True,True,"['feat', 'build', 'ci']",False,True,"['build', 'feat', 'fix']",False,True
488,"['ci', 'docs', 'test']","['ci', 'docs', 'test']",True,True,"['ci', 'docs', 'test']",True,True,"['ci', 'docs', 'test']",True,True
489,"['feat', 'fix', 'test']","['feat', 'test', 'fix']",True,True,"['feat', 'test', 'build', 'ci']",False,True,"['feat', 'refactor', 'build']",False,True
490,"['build', 'ci', 'fix']","['docs', 'build', 'ci', 'refactor', 'fix']",False,True,"['docs', 'build', 'ci', 'refactor']",False,True,"['build', 'ci', 'refactor']",False,True
491,"['ci', 'docs', 'refactor']","['ci', 'build', 'refactor']",False,True,"['ci', 'build', 'refactor', 'docs']",False,True,"['build', 'docs', 'refactor']",False,True
492,"['docs', 'fix', 'refactor']","['docs', 'fix', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'refactor']",True,True
493,"['build', 'feat', 'test']","['build', 'feat', 'fix', 'test']",False,True,"['feat', 'build', 'test']",True,True,"['build', 'feat', 'test']",True,True
494,"['ci', 'fix', 'refactor']","['ci', 'fix', 'refactor']",True,True,"['ci', 'build', 'refactor']",False,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",False,True
495,"['build', 'docs', 'feat']","['build', 'docs', 'feat']",True,True,"['feat', 'docs', 'build']",True,True,"['build', 'docs', 'feat']",True,True
496,"['build', 'fix', 'test']","['docs', 'refactor', 'test']",False,True,"['docs', 'build', 'fix', 'test']",False,True,"['build', 'fix', 'test']",True,True
497,"['ci', 'refactor', 'test']","['build', 'refactor', 'test']",False,True,"['build', 'refactor', 'test']",False,True,"['build', 'refactor', 'test']",False,True
498,"['docs', 'feat', 'test']","['fix', 'feat', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'feat', 'test']",False,True
499,"['ci', 'docs', 'refactor']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'build', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor']",True,True
500,"['build', 'feat', 'fix']","['build', 'feat', 'fix']",True,True,"['build', 'feat', 'fix']",True,True,"['build', 'feat', 'fix']",True,True
501,"['docs', 'fix', 'test']","['docs', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",False,True
502,"['build', 'ci', 'refactor']","['build', 'ci', 'docs', 'refactor', 'test', 'fix']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'refactor']",False,True
503,"['build', 'feat', 'refactor']","['build', 'feat', 'refactor']",True,True,"['feat', 'refactor', 'build']",True,True,"['build', 'feat', 'refactor']",True,True
504,"['ci', 'feat', 'test']","['build', 'docs', 'feat', 'test', 'refactor']",False,True,"['build', 'docs', 'feat', 'test']",False,True,"['build', 'feat', 'test']",False,True
505,"['build', 'docs', 'fix']","['build', 'docs', 'fix']",True,True,"['build', 'docs', 'fix']",True,True,"['build', 'docs', 'fix']",True,True
506,"['docs', 'fix', 'test']","['docs', 'fix', 'refactor', 'test']",False,True,"['docs', 'fix', 'test']",True,True,"['docs', 'fix', 'refactor']",False,True
507,"['ci', 'feat', 'refactor']","['ci', 'build', 'test', 'refactor', 'feat']",False,True,"['ci', 'build', 'test', 'feat', 'refactor']",False,True,"['ci', 'feat', 'refactor']",True,True
508,"['build', 'docs', 'fix']","['build', 'docs', 'fix']",True,True,"['build', 'docs', 'fix']",True,True,"['build', 'docs', 'fix']",True,True
509,"['feat', 'refactor', 'test']","['feat', 'docs', 'refactor', 'test', 'fix']",False,True,"['feat', 'docs', 'test', 'refactor']",False,True,"['feat', 'refactor', 'test']",True,True
510,"['ci', 'docs', 'feat']","['ci', 'docs', 'feat', 'refactor']",False,True,"['ci', 'docs', 'feat']",True,True,"['ci', 'docs', 'feat']",True,True
511,"['ci', 'fix', 'test']","['ci', 'test', 'refactor']",False,True,"['ci', 'refactor', 'test']",False,True,"['ci', 'refactor', 'test']",False,True
512,"['build', 'ci', 'refactor']","['build', 'ci', 'refactor']",True,True,"['build', 'ci', 'refactor']",True,True,"['build', 'ci', 'docs', 'refactor']",False,True
513,"['build', 'fix', 'refactor']","['build', 'fix']",False,True,"['build', 'ci', 'fix', 'test']",False,True,"['build', 'fix', 'test']",False,True
514,"['docs', 'feat', 'test']","['docs', 'ci', 'build', 'refactor']",False,True,"['docs', 'ci', 'build', 'test']",False,True,"['docs', 'feat', 'refactor']",False,True
515,"['ci', 'docs', 'fix']","['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor']",False,True
516,"['build', 'refactor', 'test']","['ci', 'build', 'test', 'refactor', 'fix']",False,True,"['ci', 'test', 'build', 'fix', 'refactor']",False,True,"['build', 'refactor', 'test']",True,True
517,"['build', 'feat', 'fix']","['build', 'test', 'feat', 'refactor']",False,True,"['feat', 'test', 'build']",False,True,"['build', 'feat', 'refactor']",False,True
518,"['ci', 'refactor', 'test']","['ci', 'fix', 'refactor']",False,True,"['ci', 'build', 'refactor', 'test']",False,True,"['ci', 'refactor', 'fix']",False,True
519,"['docs', 'feat', 'refactor']","['docs', 'feat', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'refactor']",False,True
520,"['docs', 'feat', 'fix']","['docs', 'refactor', 'test', 'feat']",False,True,"['feat', 'refactor', 'test', 'docs']",False,True,"['docs', 'feat', 'fix']",True,True
521,"['build', 'ci', 'test']","['build', 'ci', 'fix', 'refactor']",False,True,"['build', 'ci', 'fix']",False,True,"['build', 'ci', 'docs', 'fix']",False,True
522,"['ci', 'docs', 'fix']","['ci', 'test', 'docs', 'refactor']",False,True,"['ci', 'test', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor']",False,True
523,"['build', 'feat', 'test']","['build', 'feat']",False,True,"['feat', 'build', 'ci']",False,True,"['build', 'feat', 'test']",True,True
524,"['docs', 'feat', 'refactor']","['refactor', 'feat', 'test', 'docs']",False,True,"['feat', 'refactor', 'test', 'docs']",False,True,"['feat', 'fix', 'refactor']",False,True
525,"['fix', 'refactor', 'test']","['refactor', 'test', 'fix']",True,True,"['test', 'ci', 'build']",False,True,"['fix', 'refactor', 'test']",True,True
526,"['build', 'ci', 'fix']","['build', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'fix']",True,True
527,"['docs', 'feat', 'refactor']","['docs', 'feat', 'refactor']",True,True,"['docs', 'feat', 'refactor']",True,True,"['docs', 'feat', 'refactor']",True,True
528,"['build', 'ci', 'test']","['build', 'ci', 'test']",True,True,"['build', 'ci', 'test']",True,True,"['build', 'ci', 'test']",True,True
529,"['build', 'feat', 'fix']","['build', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'fix']",True,True
530,"['docs', 'refactor', 'test']","['docs', 'refactor', 'test']",True,True,"['docs', 'refactor', 'test']",True,True,"['docs', 'refactor', 'test']",True,True
531,"['ci', 'docs', 'test']","['ci', 'docs', 'fix']",False,True,"['ci', 'build', 'docs', 'test']",False,True,"['build', 'docs', 'fix']",False,True
532,"['build', 'ci', 'feat']","['build', 'ci', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat']",True,True
533,"['fix', 'refactor', 'test']","['fix', 'refactor', 'test', 'build']",False,True,"['fix', 'test', 'build']",False,True,"['fix', 'refactor', 'test']",True,True
534,"['docs', 'fix', 'refactor']","['docs', 'refactor', 'build']",False,True,"['docs', 'build', 'refactor']",False,True,"['docs', 'fix', 'refactor']",True,True
535,"['build', 'ci', 'feat']","['build', 'ci', 'feat']",True,True,"['feat', 'build', 'ci']",True,True,"['build', 'ci', 'feat']",True,True
536,"['docs', 'feat', 'test']","['docs', 'feat', 'test']",True,True,"['docs', 'feat', 'test']",True,True,"['docs', 'feat', 'test']",True,True
537,"['build', 'ci', 'fix']","['build', 'ci', 'fix', 'refactor']",False,True,"['build', 'ci', 'refactor']",False,True,"['build', 'ci', 'docs', 'refactor']",False,True
538,"['build', 'feat', 'refactor']","['build', 'docs', 'feat', 'refactor']",False,True,"['build', 'feat', 'refactor']",True,True,"['build', 'docs', 'feat', 'refactor']",False,True
539,"['ci', 'docs', 'refactor']","['ci', 'docs', 'refactor']",True,True,"['ci', 'docs', 'refactor']",True,True,"['ci', 'docs', 'refactor']",True,True
540,"['feat', 'fix', 'test']","['ci', 'build', 'feat', 'fix', 'refactor', 'test']",False,True,"['ci', 'build', 'test', 'fix']",False,True,"['ci', 'fix', 'refactor']",False,True
541,"['build', 'docs', 'refactor']","['build', 'docs', 'fix']",False,True,"['build', 'docs', 'refactor']",True,True,"['build', 'docs', 'fix']",False,True
542,"['ci', 'fix', 'test']","['ci', 'refactor', 'test', 'fix']",False,True,"['ci', 'feat', 'test']",False,True,"['ci', 'feat', 'test']",False,True
543,"['build', 'fix', 'test']","['build', 'fix', 'test']",True,True,"['build', 'fix', 'test']",True,True,"['build', 'fix', 'test']",True,True
544,"['ci', 'feat', 'refactor']","['build', 'feat', 'refactor', 'test', 'docs']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor']",False,True
545,"['ci', 'docs', 'feat']","['ci', 'docs', 'refactor', 'build', 'test', 'feat']",False,True,"['ci', 'docs', 'refactor', 'feat', 'build', 'test']",False,True,"['ci', 'docs', 'feat']",True,True
546,"['docs', 'refactor', 'test']","['docs', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'refactor', 'test']",False,True
547,"['build', 'ci', 'fix']","['build', 'ci', 'fix']",True,True,"['build', 'ci', 'fix']",True,True,"['build', 'ci', 'fix']",True,True
548,"['docs', 'feat', 'refactor']","['docs', 'feat', 'test', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'feat', 'refactor']",False,True
549,"['build', 'fix', 'test']","['build', 'fix', 'test']",True,True,"['build', 'fix', 'test']",True,True,"['build', 'fix', 'test']",True,True
550,"['docs', 'feat', 'refactor']","['docs', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'feat', 'refactor']",True,True
551,"['build', 'fix', 'test']","['build', 'fix', 'test', 'feat']",False,True,"['ci', 'fix', 'test']",False,True,"['build', 'fix', 'test']",True,True
552,"['ci', 'feat', 'refactor']","['build', 'docs', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor']",False,True
553,"['build', 'docs', 'fix']","['build', 'docs', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'docs', 'refactor']",False,True
554,"['ci', 'docs', 'test']","['ci', 'docs', 'test', 'feat', 'refactor']",False,True,"['ci', 'docs', 'test']",True,True,"['ci', 'docs', 'test']",True,True
555,"['build', 'ci', 'test']","['build', 'ci', 'test']",True,True,"['build', 'test']",False,True,"['build', 'ci', 'test']",True,True
556,"['feat', 'fix', 'refactor']","['feat', 'fix', 'test', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'refactor']",True,True
557,"['build', 'fix', 'refactor', 'test']","['build', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'refactor', 'test']",False,True
558,"['ci', 'docs', 'feat', 'refactor']","['ci', 'docs', 'feat', 'refactor']",True,True,"['feat', 'docs', 'ci', 'refactor']",True,True,"['ci', 'docs', 'feat', 'refactor']",True,True
559,"['build', 'ci', 'docs', 'test']","['build', 'ci', 'docs', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'fix']",False,True
560,"['feat', 'fix', 'refactor', 'test']","['feat', 'docs', 'test', 'fix', 'refactor', 'build']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'refactor', 'test']",True,True
561,"['build', 'ci', 'feat', 'fix']","['build', 'feat', 'docs', 'test', 'fix']",False,True,"['feat', 'fix', 'build', 'test']",False,True,"['build', 'ci', 'feat', 'fix']",True,True
562,"['ci', 'docs', 'feat', 'test']","['ci', 'docs', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['ci', 'docs', 'feat', 'fix']",False,True
